# Samples Generated by Stan
# stan_version_major=2
# stan_version_minor=6
# stan_version_patch=0
# init=user
# seed=42
# chain_id=1
# iter=300
# warmup=150
# save_warmup=1
# thin=1
# refresh=-1
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=sampfile1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,L_t.1,L_t.2,L_t.3,L_t.4,L_t.5,L_t.6,L_t.7,L_t.8,L_t.9,L_t.10,L_t.11,L_t.12,L_t.13,L_t.14,L_t.15,L_t.16,L_t.17,L_t.18,L_t.19,L_t.20,L_t.21,L_t.22,L_t.23,L_t.24,L_d.1,L_d.2,L_d.3,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,mu_psi,sigma_psi,mu_lt,sigma_lt,L.1.1,L.2.1,L.3.1,L.4.1,L.5.1,L.6.1,L.7.1,L.8.1,L.9.1,L.10.1,L.1.2,L.2.2,L.3.2,L.4.2,L.5.2,L.6.2,L.7.2,L.8.2,L.9.2,L.10.2,L.1.3,L.2.3,L.3.3,L.4.3,L.5.3,L.6.3,L.7.3,L.8.3,L.9.3,L.10.3,Q.1.1,Q.2.1,Q.3.1,Q.4.1,Q.5.1,Q.6.1,Q.7.1,Q.8.1,Q.9.1,Q.10.1,Q.1.2,Q.2.2,Q.3.2,Q.4.2,Q.5.2,Q.6.2,Q.7.2,Q.8.2,Q.9.2,Q.10.2,Q.1.3,Q.2.3,Q.3.3,Q.4.3,Q.5.3,Q.6.3,Q.7.3,Q.8.3,Q.9.3,Q.10.3,Q.1.4,Q.2.4,Q.3.4,Q.4.4,Q.5.4,Q.6.4,Q.7.4,Q.8.4,Q.9.4,Q.10.4,Q.1.5,Q.2.5,Q.3.5,Q.4.5,Q.5.5,Q.6.5,Q.7.5,Q.8.5,Q.9.5,Q.10.5,Q.1.6,Q.2.6,Q.3.6,Q.4.6,Q.5.6,Q.6.6,Q.7.6,Q.8.6,Q.9.6,Q.10.6,Q.1.7,Q.2.7,Q.3.7,Q.4.7,Q.5.7,Q.6.7,Q.7.7,Q.8.7,Q.9.7,Q.10.7,Q.1.8,Q.2.8,Q.3.8,Q.4.8,Q.5.8,Q.6.8,Q.7.8,Q.8.8,Q.9.8,Q.10.8,Q.1.9,Q.2.9,Q.3.9,Q.4.9,Q.5.9,Q.6.9,Q.7.9,Q.8.9,Q.9.9,Q.10.9,Q.1.10,Q.2.10,Q.3.10,Q.4.10,Q.5.10,Q.6.10,Q.7.10,Q.8.10,Q.9.10,Q.10.10
-528.377,0.892668,0.323293,4,15,0,-0.0351611,0.149145,-0.0958625,0.848924,-0.0925811,0.370197,0.0742577,-0.0267328,-0.0915546,0.27107,0.398461,-0.061333,0.482477,-0.0381155,-0.132562,-0.24682,-0.246365,0.814357,0.103971,0.800433,0.879625,-0.00998539,0.919555,0.786509,1.04899,0.940098,0.944152,0.229575,0.189116,0.135207,0.247331,0.346245,0.215501,0.186825,1.15817,0.290277,0.311284,0.242256,0.062202,0.0101461,0.148794,1.04899,-0.0351611,0.149145,-0.0958625,0.848924,-0.0925811,0.370197,0.0742577,-0.0267328,-0.0915546,0,0.940098,0.27107,0.398461,-0.061333,0.482477,-0.0381155,-0.132562,-0.24682,-0.246365,0,0,0.944152,0.814357,0.103971,0.800433,0.879625,-0.00998539,0.919555,0.786509,1.32996,-0.0368837,0.156452,-0.100559,0.890516,-0.097117,0.388334,0.0778958,-0.0280425,-0.0960401,-0.0368837,1.07414,0.249588,0.377963,-0.0875081,0.456831,-0.0488488,-0.127232,-0.231095,-0.228388,0.156452,0.249588,1.12235,0.86259,0.208152,0.872707,0.875381,-0.034286,0.797307,0.662147,-0.100559,0.377963,0.86259,1.07847,-0.0211497,0.852961,0.665653,-0.0680709,0.65306,0.551109,0.890516,-0.0875081,0.208152,-0.0211497,1.08149,-0.0249646,0.408062,0.0701314,0.0880508,0.0191613,-0.097117,0.456831,0.872707,0.852961,-0.0249646,1.09755,0.651418,-0.0788255,0.619432,0.519158,0.388334,-0.0488488,0.875381,0.665653,0.408062,0.651418,1.09906,0.0237592,0.808375,0.66733,0.0778958,-0.127232,-0.034286,-0.0680709,0.0701314,-0.0788255,0.0237592,1.18136,0.0215516,0.0180064,-0.0280425,-0.231095,0.797307,0.65306,0.0880508,0.619432,0.808375,0.0215516,1.19749,0.786494,-0.0960401,-0.228388,0.662147,0.551109,0.0191613,0.519158,0.66733,0.0180064,0.786494,0.998959
-535.258,0.822766,0.323293,4,15,0,-0.017941,0.186912,-0.0217792,0.902488,-0.0807688,0.369714,0.0319727,-0.00990211,-0.059669,0.232621,0.409214,-0.0658917,0.519233,0.0249939,-0.175149,-0.27805,-0.261314,0.847403,0.0757639,0.810667,0.829171,0.0810821,0.913033,0.828522,1.07509,0.958048,0.93655,0.124892,0.212121,0.117733,0.251564,0.357416,0.19682,0.209059,1.10766,0.262344,0.270639,0.251419,0.0365291,0.0579144,0.242472,1.07509,-0.017941,0.186912,-0.0217792,0.902488,-0.0807688,0.369714,0.0319727,-0.00990211,-0.059669,0,0.958048,0.232621,0.409214,-0.0658917,0.519233,0.0249939,-0.175149,-0.27805,-0.261314,0,0,0.93655,0.847403,0.0757639,0.810667,0.829171,0.0810821,0.913033,0.828522,1.28071,-0.0192882,0.200947,-0.0234146,0.970255,-0.0868337,0.397476,0.0343736,-0.0106456,-0.0641495,-0.0192882,1.1303,0.219508,0.392438,-0.0793189,0.498899,0.0173123,-0.168375,-0.266208,-0.249281,0.200947,0.219508,1.08391,0.884756,0.224314,0.864918,0.851478,0.0411702,0.78857,0.704013,-0.0234146,0.392438,0.884756,1.13759,0.0175833,0.901198,0.704818,-0.00366066,0.66014,0.596459,0.970255,-0.0793189,0.224314,0.0175833,1.18198,-0.0456867,0.394837,0.046539,0.0785596,0.0261399,-0.0868337,0.498899,0.864918,0.901198,-0.0456867,1.13013,0.655298,-0.027795,0.596592,0.540792,0.397476,0.0173123,0.851478,0.704818,0.394837,0.655298,1.0339,0.074674,0.74645,0.658395,0.0343736,-0.168375,0.0411702,-0.00366066,0.046539,-0.027795,0.074674,1.14594,0.122414,0.111039,-0.0106456,-0.266208,0.78857,0.66014,0.0785596,0.596592,0.74645,0.122414,1.17338,0.829717,-0.0641495,-0.249281,0.704013,0.596459,0.0261399,0.540792,0.658395,0.111039,0.829717,1.02893
-532.727,0.962919,0.323293,4,15,0,-0.0893935,0.148477,-0.0957444,0.796908,-0.111941,0.537844,0.123678,-0.0603892,-0.00146026,0.185551,0.336896,-0.0284329,0.458569,0.0196485,0.141986,-0.272058,-0.243513,0.761237,0.0897009,0.702641,0.796718,-0.0716438,0.818754,0.763411,1.0057,0.828964,0.827482,0.171963,0.22265,0.18739,0.234606,0.299372,0.157437,0.174529,1.1049,0.223068,0.323168,0.191094,0.0622182,0.0586209,0.23202,1.0057,-0.0893935,0.148477,-0.0957444,0.796908,-0.111941,0.537844,0.123678,-0.0603892,-0.00146026,0,0.828964,0.185551,0.336896,-0.0284329,0.458569,0.0196485,0.141986,-0.272058,-0.243513,0,0,0.827482,0.761237,0.0897009,0.702641,0.796718,-0.0716438,0.818754,0.763411,1.18339,-0.0899029,0.149323,-0.0962901,0.801449,-0.112579,0.54091,0.124383,-0.0607333,-0.00146858,-0.0899029,0.917821,0.140542,0.287834,-0.0948082,0.390143,-0.0317919,0.106646,-0.220128,-0.201733,0.149323,0.140542,0.928591,0.678205,0.187272,0.64989,0.742773,-0.0145749,0.618057,0.586308,-0.0962901,0.287834,0.678205,0.936754,-0.0175948,0.700084,0.561615,-0.0185447,0.537392,0.499238,0.801449,-0.0948082,0.187272,-0.0175948,0.943289,-0.0392179,0.49952,0.0880967,0.0330537,0.0742387,-0.112579,0.390143,0.64989,0.700084,-0.0392179,0.873958,0.50861,0.000925878,0.457293,0.4249,0.54091,-0.0317919,0.742773,0.561615,0.49952,0.50861,1.09895,0.0122296,0.614491,0.602654,0.124383,0.106646,-0.0145749,-0.0185447,0.0880967,0.000925878,0.0122296,1.14549,-0.104756,-0.0894498,-0.0607333,-0.220128,0.618057,0.537392,0.0330537,0.457293,0.614491,-0.104756,0.971088,0.691384,-0.00146858,-0.201733,0.586308,0.499238,0.0742387,0.4249,0.602654,-0.0894498,0.691384,0.965265
-534.369,0.985594,0.323293,4,15,0,0.00527314,0.262446,-0.0270588,0.772927,0.0199977,0.343772,-0.01784,0.0363667,-0.0487762,0.265492,0.400011,-0.0405095,0.508915,0.0175276,-0.160922,-0.217696,-0.254509,0.754601,0.0209291,0.774901,0.728254,0.103464,0.83463,0.764717,0.907641,0.781797,0.830894,0.196274,0.266395,0.117327,0.242491,0.338659,0.201907,0.219464,1.09702,0.26294,0.277281,0.254412,0.0243729,0.0727956,0.189613,0.907641,0.00527314,0.262446,-0.0270588,0.772927,0.0199977,0.343772,-0.01784,0.0363667,-0.0487762,0,0.781797,0.265492,0.400011,-0.0405095,0.508915,0.0175276,-0.160922,-0.217696,-0.254509,0,0,0.830894,0.754601,0.0209291,0.774901,0.728254,0.103464,0.83463,0.764717,1.02009,0.00478612,0.238206,-0.0245597,0.70154,0.0181507,0.312022,-0.0161923,0.0330079,-0.0442712,0.00478612,0.87763,0.208945,0.312585,-0.0275945,0.397974,0.0155158,-0.125903,-0.170002,-0.199231,0.238206,0.208945,0.947075,0.726091,0.209486,0.784222,0.699977,0.0385618,0.645237,0.555028,-0.0245597,0.312585,0.726091,0.972654,-0.0213256,0.787771,0.54725,0.0141859,0.541748,0.476569,0.70154,-0.0275945,0.209486,-0.0213256,0.938154,0.0110588,0.280243,-0.00510475,0.0543956,-0.0113856,0.0181507,0.397974,0.784222,0.787771,0.0110588,1.06177,0.580119,-0.00207845,0.536694,0.462081,0.312022,0.0155158,0.699977,0.54725,0.280243,0.580119,0.868304,0.0663944,0.616509,0.535679,-0.0161923,-0.125903,0.0385618,0.0141859,-0.00510475,-0.00207845,0.0663944,1.13394,0.120737,0.120947,0.0330079,-0.170002,0.645237,0.541748,0.0543956,0.536694,0.616509,0.120737,1.00826,0.691887,-0.0442712,-0.199231,0.555028,0.476569,-0.0113856,0.462081,0.535679,0.120947,0.691887,0.929226
-532.931,0.783633,0.323293,3,7,0,0.0107155,0.289314,-0.0541199,0.775325,0.0468393,0.377912,0.00453146,0.00561804,-0.0661481,0.261545,0.364398,-0.012595,0.498508,0.0186119,-0.123716,-0.241533,-0.197576,0.756954,0.00494838,0.746698,0.754353,0.0767887,0.816444,0.775563,0.951529,0.783446,0.850474,0.232452,0.207253,0.147178,0.233142,0.332235,0.19898,0.242007,1.12135,0.259779,0.278244,0.220575,0.0189663,-0.0738787,0.198529,0.951529,0.0107155,0.289314,-0.0541199,0.775325,0.0468393,0.377912,0.00453146,0.00561804,-0.0661481,0,0.783446,0.261545,0.364398,-0.012595,0.498508,0.0186119,-0.123716,-0.241533,-0.197576,0,0,0.850474,0.756954,0.00494838,0.746698,0.754353,0.0767887,0.816444,0.775563,1.13786,0.0101961,0.27529,-0.0514966,0.737744,0.0445689,0.359594,0.00431182,0.00534573,-0.0629418,0.0101961,0.821156,0.208007,0.284906,-0.00155952,0.391056,0.0186309,-0.0968763,-0.189168,-0.155499,0.27529,0.208007,1.02259,0.723419,0.225226,0.778982,0.755761,0.0342605,0.632818,0.588784,-0.0514966,0.284906,0.723419,0.941837,-0.0428044,0.744337,0.557341,0.0127985,0.529693,0.518649,0.737744,-0.00155952,0.225226,-0.0428044,0.933547,0.0337319,0.296503,0.00545154,0.011438,-0.04496,0.0445689,0.391056,0.778982,0.744337,0.0337319,1.00724,0.590254,-0.00412326,0.489495,0.47752,0.359594,0.0186309,0.755761,0.557341,0.296503,0.590254,0.95422,0.0573357,0.613515,0.556373,0.00431182,-0.0968763,0.0342605,0.0127985,0.00545154,-0.00412326,0.0573357,1.14257,0.0926006,0.083698,0.00534573,-0.189168,0.632818,0.529693,0.011438,0.489495,0.613515,0.0926006,0.984729,0.680553,-0.0629418,-0.155499,0.588784,0.518649,-0.04496,0.47752,0.556373,0.083698,0.680553,0.923154
-525.834,0.968,0.323293,3,7,0,0.0446068,0.142248,-0.0641477,0.764852,-0.111699,0.475525,0.0902103,-0.0445614,-0.0538487,0.247376,0.387564,-0.0652089,0.509737,0.0540552,0.0960372,-0.189248,-0.258402,0.738408,0.046084,0.71582,0.75096,-0.0158271,0.798448,0.753292,0.900232,0.862655,0.867836,0.28838,0.256096,0.166336,0.223704,0.259066,0.172823,0.17703,1.11562,0.251218,0.271555,0.199393,0.0750308,0.0928076,0.284921,0.900232,0.0446068,0.142248,-0.0641477,0.764852,-0.111699,0.475525,0.0902103,-0.0445614,-0.0538487,0,0.862655,0.247376,0.387564,-0.0652089,0.509737,0.0540552,0.0960372,-0.189248,-0.258402,0,0,0.867836,0.738408,0.046084,0.71582,0.75096,-0.0158271,0.798448,0.753292,1.0988,0.0401564,0.128056,-0.0577478,0.688544,-0.100555,0.428082,0.0812102,-0.0401156,-0.0484763,0.0401564,1.00226,0.219745,0.331473,-0.0221352,0.434745,0.0678426,0.0868709,-0.165244,-0.225313,0.128056,0.219745,1.0009,0.727566,0.132661,0.731422,0.732725,0.0228542,0.639767,0.582151,-0.0577478,0.331473,0.727566,0.923271,-0.0403073,0.733288,0.544961,0.0197469,0.519093,0.459544,0.688544,-0.0221352,0.132661,-0.0403073,0.850441,-0.0856851,0.394789,0.0620057,0.0150535,0.0103785,-0.100555,0.434745,0.731422,0.733288,-0.0856851,0.95753,0.511991,0.0275479,0.480056,0.41352,0.428082,0.0678426,0.732725,0.544961,0.394789,0.511991,0.970017,0.036203,0.568183,0.526118,0.0812102,0.0868709,0.0228542,0.0197469,0.0620057,0.0275479,0.036203,1.13323,-0.0348319,-0.0415963,-0.0401156,-0.165244,0.639767,0.519093,0.0150535,0.480056,0.568183,-0.0348319,0.926538,0.652766,-0.0484763,-0.225313,0.582151,0.459544,0.0103785,0.41352,0.526118,-0.0415963,0.652766,0.908675
-522.242,0.76271,0.323293,3,7,0,-0.0210197,0.155071,-0.0703917,0.806428,-0.125676,0.403131,0.0263969,0.0112946,-0.0762564,0.293863,0.373126,-0.0360486,0.500559,0.0343095,0.0182153,-0.197685,-0.231668,0.763505,0.0604748,0.704173,0.734994,-0.0155299,0.811325,0.728231,0.960248,0.889883,0.827319,0.296603,0.212916,0.151038,0.240327,0.22901,0.175127,0.163373,1.09031,0.28373,0.313505,0.20411,0.0660788,0.202711,0.204006,0.960248,-0.0210197,0.155071,-0.0703917,0.806428,-0.125676,0.403131,0.0263969,0.0112946,-0.0762564,0,0.889883,0.293863,0.373126,-0.0360486,0.500559,0.0343095,0.0182153,-0.197685,-0.231668,0,0,0.827319,0.763505,0.0604748,0.704173,0.734994,-0.0155299,0.811325,0.728231,1.21868,-0.0201841,0.148907,-0.0675936,0.774371,-0.120681,0.387106,0.0253476,0.0108456,-0.0732251,-0.0201841,1.00525,0.258244,0.333518,-0.0490299,0.44808,0.0220577,0.0156546,-0.176154,-0.204555,0.148907,0.258244,0.945897,0.730394,0.164492,0.710183,0.680671,-0.003402,0.614884,0.522575,-0.0675936,0.333518,0.730394,0.967445,-0.0240437,0.733258,0.545597,-0.00691872,0.544895,0.474935,0.774371,-0.0490299,0.164492,-0.0240437,0.884292,-0.0768087,0.368308,0.0196914,0.0652993,-0.00910434,-0.120681,0.44808,0.710183,0.733258,-0.0768087,0.937341,0.484073,-0.00513542,0.470941,0.406421,0.387106,0.0220577,0.680671,0.545597,0.368308,0.484073,0.867282,-0.000148048,0.59409,0.496556,0.0253476,0.0156546,-0.003402,-0.00691872,0.0196914,-0.00513542,-0.000148048,1.09158,-0.0159026,-0.0175422,0.0108456,-0.176154,0.614884,0.544895,0.0652993,0.470941,0.59409,-0.0159026,0.981186,0.635769,-0.0732251,-0.204555,0.522575,0.474935,-0.00910434,0.406421,0.496556,-0.0175422,0.635769,0.903311
-524.684,0.921809,0.323293,4,15,0,0.0593865,0.185408,-0.140376,0.827842,-0.137064,0.389693,0.000368348,-0.0687479,-0.0935085,0.277779,0.397439,-0.0377823,0.556947,0.0913113,0.0303829,-0.198095,-0.183749,0.670468,0.0242328,0.688872,0.746849,-0.0124393,0.78239,0.755826,1.03622,0.859277,0.820805,0.197034,0.153939,0.165236,0.246661,0.272052,0.196723,0.185164,1.29671,0.202678,0.292178,0.211095,0.0446687,0.0553944,0.378678,1.03622,0.0593865,0.185408,-0.140376,0.827842,-0.137064,0.389693,0.000368348,-0.0687479,-0.0935085,0,0.859277,0.277779,0.397439,-0.0377823,0.556947,0.0913113,0.0303829,-0.198095,-0.183749,0,0,0.820805,0.670468,0.0242328,0.688872,0.746849,-0.0124393,0.78239,0.755826,1.27079,0.0615375,0.192124,-0.145461,0.857828,-0.142028,0.403809,0.00038169,-0.071238,-0.0968956,0.0615375,0.895822,0.249699,0.333173,0.0166971,0.470432,0.101604,0.0261292,-0.174301,-0.163445,0.192124,0.249699,0.950493,0.634697,0.162884,0.694725,0.710634,-0.00170226,0.574416,0.552007,-0.145461,0.333173,0.634697,0.873852,-0.114978,0.70246,0.482326,0.00368343,0.455488,0.446855,0.857828,0.0166971,0.162884,-0.114978,0.959388,-0.117817,0.337253,-0.00114444,-0.0304684,-0.052152,-0.142028,0.470432,0.694725,0.70246,-0.117817,1.00025,0.511927,0.00830205,0.438061,0.431146,0.403809,0.101604,0.710634,0.482326,0.337253,0.511927,0.903147,-0.00637247,0.539449,0.51127,0.00038169,0.0261292,-0.00170226,0.00368343,-0.00114444,0.00830205,-0.00637247,1.29779,-0.0157764,-0.0150192,-0.071238,-0.174301,0.574416,0.455488,-0.0304684,0.438061,0.539449,-0.0157764,0.858781,0.634179,-0.0968956,-0.163445,0.552007,0.446855,-0.052152,0.431146,0.51127,-0.0150192,0.634179,0.905959
-530.403,0.947774,0.323293,4,15,0,0.0567287,0.197335,-0.0573706,0.702997,-0.0462515,0.33981,0.104296,-0.069912,-0.0805081,0.285051,0.413525,-0.0587279,0.584747,-0.00588964,-0.060336,-0.200338,-0.187131,0.774904,0.119455,0.750508,0.762792,-0.0818979,0.83923,0.759076,0.913154,0.807994,0.84024,0.149748,0.244026,0.159192,0.250463,0.394546,0.144661,0.207009,0.965102,0.279812,0.345547,0.218252,0.0623641,-0.0591177,0.121745,0.913154,0.0567287,0.197335,-0.0573706,0.702997,-0.0462515,0.33981,0.104296,-0.069912,-0.0805081,0,0.807994,0.285051,0.413525,-0.0587279,0.584747,-0.00588964,-0.060336,-0.200338,-0.187131,0,0,0.84024,0.774904,0.119455,0.750508,0.762792,-0.0818979,0.83923,0.759076,0.983598,0.0518021,0.180198,-0.0523881,0.641944,-0.0422347,0.310298,0.0952382,-0.0638404,-0.0735162,0.0518021,0.900098,0.241514,0.330871,-0.00757164,0.469848,0.0145182,-0.0428345,-0.165838,-0.155768,0.180198,0.241514,0.98539,0.75766,0.222357,0.788163,0.706306,-0.0654315,0.634252,0.568577,-0.0523881,0.330871,0.75766,1.02523,0.0279496,0.826033,0.569159,-0.0943969,0.571488,0.515446,0.641944,-0.00757164,0.222357,0.0279496,0.906469,0.0227967,0.330351,0.0670799,0.0628681,0.0450686,-0.0422347,0.469848,0.788163,0.826033,0.0227967,1.05199,0.553321,-0.10157,0.515936,0.463993,0.310298,0.0145182,0.706306,0.569159,0.330351,0.553321,0.904366,-0.0266749,0.617581,0.552762,0.0952382,-0.0428345,-0.0654315,-0.0943969,0.0670799,-0.10157,-0.0266749,0.986328,-0.0639351,-0.0592727,-0.0638404,-0.165838,0.634252,0.571488,0.0628681,0.515936,0.617581,-0.0639351,1.02914,0.680158,-0.0735162,-0.155768,0.568577,0.515446,0.0450686,0.463993,0.552762,-0.0592727,0.680158,0.963243
-526.45,0.991419,0.323293,4,15,0,-0.0586961,0.11661,-0.105533,0.761567,-0.151281,0.424736,-0.0632586,-0.0440229,-0.0706784,0.337848,0.357541,0.00407157,0.553786,0.0930184,0.0526579,-0.226059,-0.254524,0.701407,0.0325566,0.7069,0.80618,0.0856786,0.846698,0.807489,0.937638,0.890417,0.83271,0.211394,0.152546,0.15397,0.265599,0.305638,0.182865,0.164914,1.20976,0.21455,0.248691,0.228798,0.0519604,0.169491,0.370089,0.937638,-0.0586961,0.11661,-0.105533,0.761567,-0.151281,0.424736,-0.0632586,-0.0440229,-0.0706784,0,0.890417,0.337848,0.357541,0.00407157,0.553786,0.0930184,0.0526579,-0.226059,-0.254524,0,0,0.83271,0.701407,0.0325566,0.7069,0.80618,0.0856786,0.846698,0.807489,1.09056,-0.0550357,0.109338,-0.0989515,0.714073,-0.141847,0.398249,-0.0593137,-0.0412776,-0.0662707,-0.0550357,0.948834,0.293981,0.324555,-0.0410756,0.50198,0.0578948,0.0506005,-0.198703,-0.222484,0.109338,0.293981,0.975115,0.692556,0.117292,0.758098,0.752269,0.0817592,0.623547,0.578172,-0.0989515,0.324555,0.692556,0.896543,-0.0560791,0.709791,0.553894,0.0855987,0.5177,0.482834,0.714073,-0.0410756,0.117292,-0.0560791,0.886698,-0.0899414,0.35009,-0.0451718,-0.00688118,-0.0285735,-0.141847,0.50198,0.758098,0.709791,-0.0899414,1.01214,0.557146,0.0992973,0.480002,0.440554,0.398249,0.0578948,0.752269,0.553894,0.35009,0.557146,1.00389,0.0471023,0.642865,0.597286,-0.0593137,0.0506005,0.0817592,0.0855987,-0.0451718,0.0992973,0.0471023,1.22388,0.063425,0.0602529,-0.0412776,-0.198703,0.623547,0.5177,-0.00688118,0.480002,0.642865,0.063425,0.984488,0.744348,-0.0662707,-0.222484,0.578172,0.482834,-0.0285735,0.440554,0.597286,0.0602529,0.744348,0.970508
-526.435,0.450999,0.323293,4,15,0,-0.0440267,0.107854,-0.0874155,0.766624,-0.13377,0.429055,-0.0587287,-0.028621,-0.0843405,0.337128,0.373535,-0.0134605,0.556736,0.118801,0.0569629,-0.225636,-0.231442,0.690194,0.0401136,0.723327,0.785762,0.0961751,0.837467,0.795491,0.94992,0.885199,0.86092,0.231391,0.157353,0.157026,0.26395,0.300927,0.177635,0.172845,1.25722,0.222991,0.238326,0.232767,0.0336523,0.199275,0.262243,0.94992,-0.0440267,0.107854,-0.0874155,0.766624,-0.13377,0.429055,-0.0587287,-0.028621,-0.0843405,0,0.885199,0.337128,0.373535,-0.0134605,0.556736,0.118801,0.0569629,-0.225636,-0.231442,0,0,0.86092,0.690194,0.0401136,0.723327,0.785762,0.0961751,0.837467,0.795491,1.13374,-0.0418219,0.102452,-0.0830378,0.728232,-0.127071,0.407568,-0.0557875,-0.0271876,-0.0801167,-0.0418219,0.942869,0.293677,0.334502,-0.0456672,0.498711,0.086273,0.0530092,-0.198472,-0.201159,0.102452,0.293677,1.0235,0.710703,0.11268,0.79599,0.762805,0.0956687,0.641837,0.597733,-0.0830378,0.334502,0.710703,0.887488,-0.0443567,0.71889,0.549199,0.0927909,0.496234,0.469964,0.728232,-0.0456672,0.11268,-0.0443567,0.89043,-0.0810303,0.358844,-0.0419317,0.0146895,-0.0296321,-0.127071,0.498711,0.79599,0.71889,-0.0810303,1.02869,0.577109,0.109136,0.483972,0.457831,0.407568,0.086273,0.762805,0.549199,0.358844,0.577109,0.988469,0.0571402,0.618963,0.561384,-0.0557875,0.0530092,0.0956687,0.0927909,-0.0419317,0.109136,0.0571402,1.27317,0.0693714,0.0682761,-0.0271876,-0.198472,0.641837,0.496234,0.0146895,0.483972,0.618963,0.0693714,0.976071,0.720833,-0.0801167,-0.201159,0.597733,0.469964,-0.0296321,0.457831,0.561384,0.0682761,0.720833,0.931811
-526.966,0.683198,0.323293,4,15,0,-0.0660016,0.144823,-0.161666,0.736111,-0.138471,0.419696,-0.091534,-0.0385703,-0.0379721,0.285763,0.426881,-0.0515699,0.494489,0.0878103,0.0703284,-0.245929,-0.182644,0.690949,0.0702009,0.721498,0.763032,0.0404897,0.794002,0.757749,0.939792,0.933306,0.846234,0.233459,0.175124,0.160576,0.264085,0.255918,0.185634,0.186236,1.19643,0.227121,0.253721,0.258935,0.0467265,0.0629063,0.276526,0.939792,-0.0660016,0.144823,-0.161666,0.736111,-0.138471,0.419696,-0.091534,-0.0385703,-0.0379721,0,0.933306,0.285763,0.426881,-0.0515699,0.494489,0.0878103,0.0703284,-0.245929,-0.182644,0,0,0.846234,0.690949,0.0702009,0.721498,0.763032,0.0404897,0.794002,0.757749,1.11667,-0.0620277,0.136103,-0.151933,0.691791,-0.130134,0.394427,-0.0860229,-0.036248,-0.0356859,-0.0620277,1.05054,0.257145,0.409081,-0.0967149,0.470649,0.0542533,0.0716793,-0.226982,-0.167957,0.136103,0.257145,0.979322,0.683278,0.151275,0.731809,0.731578,0.0411048,0.596048,0.583541,-0.151933,0.409081,0.683278,0.949859,-0.0925133,0.731992,0.49685,0.0727961,0.449868,0.451738,0.691791,-0.0967149,0.151275,-0.0925133,0.805365,-0.076781,0.35798,-0.0681636,0.0400302,0.0346619,-0.130134,0.470649,0.731809,0.731992,-0.076781,0.969887,0.535831,0.0766647,0.456602,0.461657,0.394427,0.0542533,0.731578,0.49685,0.35798,0.535831,0.952309,-0.00134597,0.568066,0.546212,-0.0860229,0.0716793,0.0411048,0.0727961,-0.0681636,0.0766647,-0.00134597,1.21139,0.0183836,0.0213117,-0.036248,-0.226982,0.596048,0.449868,0.0400302,0.456602,0.568066,0.0183836,0.919529,0.648037,-0.0356859,-0.167957,0.583541,0.451738,0.0346619,0.461657,0.546212,0.0213117,0.648037,0.862706
-536.115,0.938298,0.323293,3,7,0,-0.0794722,0.21252,-0.0305223,0.877408,-0.0936669,0.430094,-0.155049,0.0125402,-0.0497031,0.29999,0.379466,0.0626202,0.584341,0.0116835,-0.108438,-0.296246,-0.310715,0.730197,0.111923,0.691227,0.765669,0.147522,0.826476,0.774878,0.978414,0.979951,0.841242,0.191371,0.180097,0.146316,0.26736,0.334309,0.169028,0.169689,1.23233,0.238731,0.351573,0.186691,0.0790557,0.26616,0.353945,0.978414,-0.0794722,0.21252,-0.0305223,0.877408,-0.0936669,0.430094,-0.155049,0.0125402,-0.0497031,0,0.979951,0.29999,0.379466,0.0626202,0.584341,0.0116835,-0.108438,-0.296246,-0.310715,0,0,0.841242,0.730197,0.111923,0.691227,0.765669,0.147522,0.826476,0.774878,1.14867,-0.0777567,0.207932,-0.0298635,0.858468,-0.091645,0.42081,-0.151702,0.0122695,-0.0486302,-0.0777567,1.14672,0.277086,0.374284,-0.00836486,0.58007,-0.0227313,-0.093942,-0.291303,-0.300535,0.207932,0.277086,0.989163,0.721622,0.299407,0.73688,0.739021,0.0586201,0.60906,0.548086,-0.0298635,0.374284,0.721622,0.945474,0.0787079,0.729329,0.550395,0.0713039,0.490692,0.449426,0.858468,-0.00836486,0.299407,0.0787079,1.1206,0.0317719,0.463796,-0.126321,0.0849539,0.0236601,-0.091645,0.58007,0.73688,0.729329,0.0317719,0.997051,0.495793,0.0531291,0.396999,0.358709,0.42081,-0.0227313,0.739021,0.550395,0.463796,0.495793,0.941055,0.0450002,0.634739,0.568293,-0.151702,-0.093942,0.0586201,0.0713039,-0.126321,0.0531291,0.0450002,1.28989,0.152103,0.155711,0.0122695,-0.291303,0.60906,0.490692,0.0849539,0.396999,0.634739,0.152103,1.00971,0.731843,-0.0486302,-0.300535,0.548086,0.449426,0.0236601,0.358709,0.568293,0.155711,0.731843,1.05102
